CNF with 3 variables and 8 clauses:
(89, -31)
(-84, -72)
(-119, -115)
(-67, -132)
(-61, -25)
(-139, 138)
(13, 144)
(156, 34)
(128, 27)
(-33, -134)
(-140, 66)
(-96, -108)
(-49, -143)
(-49, 150)
(81, -140)
(-27, -112)
(-1, -74)
(42, 15)
(130, 18)
(-81, -65)
(86, -123)
(25, 81)
(-147, 72)
(-70, 47)
(120, 126)
(-124, 110)
(-104, -128)
(138, 6)
(53, -35)
(-18, -132)
(-129, 83)
(-18, 51)
(-73, 115)
(102, -143)
(-61, 89)
(64, 56)
(-71, -68)
(20, 71)
(135, -101)
(153, -31)
(87, -141)
(59, -93)
(146, -125)
(-18, -1)
(-140, -19)
(139, 61)
(-116, 45)
(-83, 70)
(-35, 64)
(-41, -7)
(31, 9)
(137, -37)
(-132, -52)
(-45, 44)
(118, -124)
(6, 156)
(99, -55)
(-58, -45)
(-30, 154)
(-155, -127)
(-47, 147)
(21, -72)
(94, -88)
(71, 11)
(-71, 37)
(-38, 104)
(-151, 47)
(-3, 34)
(-49, 67)
(109, 68)
(-4, -108)
(-72, 90)
(16, -151)
(6, -89)
(-81, -148)
(59, 140)
(103, -126)
(48, 2)
(-71, 149)
(-71, 153)
(-112, -118)
(117, 65)
(-14, 36)
(30, -141)
(-137, 139)
(-99, 68)
(-128, 151)
(44, -5)
(44, 114)
(-132, -36)
(-9, 53)
(-110, 129)
(-66, -146)
(-2, -134)
(-154, 25)
(78, 48)
(-78, 154)
(5, 51)
(136, -100)
(149, 62)
(90, 104)
(119, 30)
(-31, -131)
(-137, -140)
(-102, 135)
(54, -136)
(-62, -91)
(120, -72)
(63, -5)
(121, 76)
(-148, 125)
(129, 98)

CNF with 78 variables and 115 clauses:
(-120, 95)
(88, -83)
(-104, 3)
(35, -13)
(53, 87)
(22, -93)
(83, 140)
(16, -97)
(-116, -125)
(143, 126)
(-120, 97)
(102, -46)
(-14, -56)
(-9, -60)
(66, -112)
(117, 55)
(51, -37)
(72, -69)
(132, -103)
(-152, -33)
(102, 121)
(150, -147)
(137, -132)
(29, -129)
(-26, 109)
(123, 70)
(-106, 128)
(124, -11)
(84, 72)
(42, 36)
(-63, -127)
(-12, -109)
(64, 139)
(15, -144)
(103, -22)
(-10, 144)
(146, -8)
(108, 127)
(14, 147)
(130, 133)
(71, -91)
(21, -110)
(-61, 55)
(-141, -109)
(-17, -21)
(-154, 56)
(-34, -147)
(62, -146)
(-69, 78)
(-77, 40)
(-13, -76)
(-58, 139)
(30, -72)
(108, 104)
(84, -49)
(68, -134)
(-17, 155)
(-137, -146)
(83, -51)
(26, -12)
(84, 115)
(144, 44)
(136, 79)
(122, 25)
(38, -99)
(-96, -5)
(155, -51)
(3, 7)
(144, -109)
(147, -10)
(-66, 99)
(-100, -131)
(97, 62)
(-114, -103)
(128, -76)
(-55, 68)
(-54, -22)
(22, -131)
(128, 61)
(-106, 13)
(115, -104)
(29, 140)
(97, 82)
(17, -51)
(-135, 7)
(-21, 29)
(-145, -16)
(79, -58)
(16, -151)
(-43, 135)
(120, 141)
(15, -86)
(-76, -42)
(-46, -53)
(-109, -27)
(125, 30)
(81, 124)
(-107, -128)
(-144, -138)
(-53, 35)
(-79, -2)
(25, 110)
(128, 104)
(-81, 55)
(43, 26)
(-93, -127)
(59, -121)
(-65, 63)
(26, 101)
(-28, 75)
(-39, 139)
(91, 87)
(-143, 82)
(-108, 24)
(113, 17)

CNF with 78 variables and 147 clauses:
(-45, -85)
(36, 16)
(-110, 60)
(76, -3)
(56, -36)
(-18, -10)
(-38, 76)
(39, -68)
(-151, 147)
(23, 34)
(-90, -133)
(131, 24)
(-47, 30)
(32, 103)
(-102, 57)
(145, 35)
(-97, -72)
(116, 72)
(-44, 37)
(-4, -70)
(-74, -80)
(99, -79)
(-27, -121)
(145, -82)
(39, -27)
(122, -75)
(90, 110)
(22, 85)
(141, -31)
(-66, -28)
(-102, 16)
(94, 89)
(70, -12)
(-16, -98)
(-96, 123)
(-126, 52)
(22, 124)
(135, 126)
(-82, 149)
(153, 132)
(-107, 129)
(2, -10)
(61, -95)
(95, 1)
(-2, -60)
(143, 114)
(94, -144)
(30, -28)
(-107, -15)
(118, 103)
(-23, -144)
(76, 42)
(119, -42)
(-151, 128)
(122, -71)
(65, 115)
(-21, -153)
(33, 65)
(-93, 23)
(96, 133)
(62, -128)
(-13, 107)
(116, 145)
(123, 74)
(19, 93)
(110, -61)
(23, -111)
(-13, 27)
(43, 114)
(114, 55)
(67, -84)
(106, -68)
(-99, 39)
(-33, 76)
(7, 57)
(-143, -104)
(-80, -155)
(-17, 20)
(-137, 21)
(84, -38)
(-15, 90)
(66, 54)
(84, 35)
(-14, 9)
(144, 83)
(-102, 15)
(98, -49)
(110, -84)
(-44, -78)
(50, -132)
(-51, -145)
(107, 130)
(-18, 53)
(19, 154)
(-3, -142)
(25, -141)
(-18, -146)
(112, 46)
(9, 61)
(101, -140)
(79, -140)
(27, -50)
(112, 119)
(-50, 121)
(40, -123)
(3, -142)
(102, 154)
(148, 151)
(120, -60)
(-3, 34)
(59, -70)
(-86, 155)
(77, 72)
(96, 107)
(41, -58)
(16, 105)
(-135, 128)
(120, -131)
(-121, 145)
(-68, -63)
(-97, -26)
(-44, 13)
(-142, 143)
(-82, 102)
(129, -114)
(-35, -76)
(39, -127)
(-132, 37)
(52, -35)
(65, 148)
(-85, 106)
(11, 92)
(-104, -17)
(111, 60)
(-67, 11)
(-17, -150)
(-92, -34)
(126, 69)
(2, 55)
(-141, 82)
(-26, 48)
(14, -145)
(-19, -84)
(-45, -103)
(52, 150)
(143, -4)
(-74, -66)

CNF with 78 variables and 221 clauses:
(-74, 117)
(-60, 116)
(-62, 64)
(50, 6)
(-29, -49)
(-75, -71)
(1, -70)
(-127, -54)
(122, 104)
(144, 86)
(30, -110)
(-35, 93)
(-89, 3)
(49, -139)
(-34, -82)
(-99, 90)
(-118, 150)
(8, 137)
(28, 140)
(104, -66)
(-26, 114)
(91, 34)
(-81, 105)
(-91, 21)
(-57, -66)
(-79, 151)
(-48, 129)
(-122, 91)
(-86, -145)
(-130, 41)
(-140, -52)
(-88, -69)
(-78, 69)
(-135, 145)
(143, 156)
(-103, 143)
(-108, 129)
(77, -73)
(-150, -136)
(-35, 113)
(-40, 135)
(-64, -30)
(-19, 66)
(142, 148)
(151, 34)
(49, -16)
(149, 71)
(-132, 36)
(38, 112)
(-54, 102)
(50, -33)
(-84, -58)
(146, -154)
(-43, -60)
(144, 10)
(79, 103)
(60, -2)
(106, -35)
(-62, 9)
(-123, -32)
(-100, -94)
(-146, 67)
(-114, -139)
(133, -152)
(-17, 123)
(82, -118)
(130, 151)
(150, 10)
(-84, 17)
(71, 74)
(79, 142)
(106, 74)
(76, -141)
(90, -23)
(69, -125)
(-151, -55)
(-125, 83)
(-123, -149)
(-34, 91)
(3, 140)
(-5, 17)
(-6, 82)
(-71, 90)
(58, 94)
(105, 81)
(-118, -86)
(-72, -64)
(28, -151)
(98, 84)
(-15, -58)
(-55, 25)
(10, 90)
(71, 76)
(-58, 47)
(-32, 148)
(42, 49)
(13, -18)
(-151, 75)
(87, -35)
(-117, 141)
(79, -73)
(106, -77)
(-41, 142)
(-93, -39)
(86, -16)
(98, 68)
(-150, 37)
(64, -65)
(-75, -104)
(10, -36)
(78, 53)
(-9, -95)
(138, -140)
(131, -146)
(144, 126)
(-115, 143)
(143, 11)
(-13, -35)
(79, -135)
(-38, -55)
(126, -42)
(15, -65)
(-119, 8)
(-18, 69)
(74, -86)
(-87, 143)
(-119, -154)
(80, -64)
(111, 125)
(-42, 151)
(-23, -74)
(-47, -120)
(19, -120)
(126, 134)
(116, 14)
(22, -30)
(107, 75)
(-156, 46)
(150, -9)
(-38, -154)
(70, 44)
(-69, -142)
(-145, -52)
(-17, -31)
(-105, -34)
(34, -108)
(72, 92)
(-129, 14)
(30, 65)
(41, 13)
(-41, -96)
(-39, 151)
(-48, -126)
(-154, 76)
(125, 101)
(-154, -153)
(29, -114)
(-30, -127)
(3, -60)
(-68, -47)
(-112, 81)
(107, -131)
(-133, 80)
(-44, -35)
(-41, -94)
(137, 50)
(2, 5)
(68, -114)
(156, -47)
(17, 33)
(120, 107)
(-55, 81)
(-73, 130)
(-12, 116)
(-134, 1)
(-1, -63)
(-119, -102)
(-17, 19)
(84, -48)
(-136, -109)
(72, -50)
(4, -59)
(-23, 106)
(72, 87)
(16, -140)
(-46, -124)
(-64, -130)
(102, -107)
(-110, -118)
(-12, -28)
(-101, -149)
(-56, 130)
(-23, -111)
(70, 96)
(-122, -50)
(-37, -55)
(122, 17)
(-141, -12)
(3, 45)
(-43, 112)
(37, 47)
(-6, 115)
(133, -108)
(16, -28)
(-28, -117)
(-83, 33)
(78, 20)
(48, -140)
(17, 65)
(-134, 33)
(-44, 152)
(-151, -148)
(-69, -97)
(38, -4)
(-98, -14)
(-15, 112)
(-65, -17)
(68, -101)
(-22, -156)
(5, 99)
(127, -85)

CNF with 78 variables and 218 clauses:
(55, 121)
(-129, -5)
(-41, -124)
(18, -93)
(2, -25)
(-37, -96)
(-82, 152)
(-24, 29)
(27, 13)
(-117, -98)
(-86, -65)
(-77, -87)
(-69, 15)
(-112, -20)
(-96, -91)
(-16, 115)
(49, 62)
(86, -63)
(149, 94)
(152, -118)
(-48, 129)
(-32, -153)
(-21, 122)
(-110, 44)
(-50, 95)
(116, 8)
(142, 91)
(100, -153)
(-28, -110)
(133, 152)
(-80, 127)
(31, 95)
(13, -118)
(-142, 97)
(-60, 29)
(-116, -95)
(-84, -60)
(-58, -87)
(-90, -3)
(76, -145)
(-38, 108)
(-7, -152)
(-83, 85)
(147, 89)
(127, 1)
(9, 49)
(63, 29)
(83, -57)
(-44, 85)
(-86, 49)
(-104, -109)
(77, 94)
(112, -113)
(-28, -35)
(14, 154)
(113, -50)
(41, -27)
(104, 20)
(-53, 146)
(110, 118)
(-106, 21)
(-75, -83)
(-136, -35)
(62, 142)
(28, -119)
(-137, -95)
(-155, 144)
(30, -3)
(104, -142)
(-6, -39)
(138, 137)
(-103, 138)
(35, 124)
(118, -152)
(-4, -2)
(107, -34)
(-113, -28)
(-127, 156)
(-56, 33)
(-36, 45)
(-61, -64)
(-37, 22)
(137, -91)
(-113, -135)
(139, -94)
(-54, 125)
(-98, 24)
(-112, 34)
(120, -25)
(119, 95)
(84, 40)
(-83, -128)
(59, -81)
(122, -50)
(-21, -7)
(152, 64)
(-7, -155)
(146, -95)
(48, 138)
(3, -4)
(-55, -12)
(-150, -118)
(123, -15)
(-151, 20)
(61, 65)
(97, -144)
(-40, -131)
(15, -67)
(79, 119)
(64, -10)
(31, -123)
(-37, 63)
(-34, 117)
(56, 114)
(25, 90)
(-108, 30)
(-30, -60)
(114, 149)
(40, 26)
(-59, -96)
(140, -6)
(-34, 40)
(149, 143)
(-58, 134)
(-106, 11)
(-33, -93)
(148, -73)
(36, 113)
(-106, -35)
(-49, 90)
(-51, 102)
(-99, 80)
(-31, -5)
(-36, -111)
(-13, 95)
(-85, 88)
(148, -107)
(-80, -41)
(153, 106)
(-6, 91)
(-32, -102)
(137, -37)
(-79, 40)
(-117, 56)
(64, -113)
(76, 105)
(69, 2)
(31, 137)
(-56, -130)
(98, 111)
(-118, 14)
(34, 20)
(108, -116)
(8, -54)
(-73, -9)
(-128, 55)
(57, -125)
(125, 19)
(37, 25)
(-51, -122)
(-106, -58)
(80, -142)
(122, -42)
(77, -65)
(-8, -90)
(103, 82)
(-11, -114)
(35, -147)
(123, 30)
(-82, -156)
(15, -77)
(69, 77)
(-138, 47)
(-10, 86)
(79, 118)
(125, 85)
(-35, -133)
(149, -40)
(69, -85)
(94, 152)
(14, 107)
(-110, -90)
(50, -135)
(117, 138)
(52, 100)
(-59, 77)
(-76, 125)
(-58, 106)
(113, 95)
(88, -133)
(60, 67)
(-113, 60)
(-67, 82)
(106, 153)
(-99, 150)
(-141, -85)
(13, -51)
(-93, -145)
(-114, 6)
(69, 100)
(-151, -4)
(-119, 83)
(-131, 63)
(-99, -58)
(92, 65)
(-146, -133)
(30, -11)
(-37, -153)
(132, 55)
(91, -50)
(91, 78)
(-83, -68)
(16, 118)
(-29, 31)
(9, -40)
(-25, 77)
(-146, 150)
(-71, 98)

CNF with 83 variables and 200 clauses:
(131, 159)
(96, 159)
(-140, 62)
(-147, 78)
(-70, 108)
(-81, -32)
(-27, 3)
(-73, -19)
(-81, 32)
(152, 26)
(22, -102)
(20, 84)
(150, 148)
(153, 34)
(17, -43)
(113, -127)
(-6, -27)
(126, -27)
(-156, 59)
(-120, 143)
(106, 13)
(-145, 123)
(62, 10)
(35, -84)
(124, 3)
(161, -33)
(-144, 106)
(-12, 79)
(-71, 2)
(51, -37)
(118, -29)
(118, 154)
(-25, 163)
(-130, -85)
(88, -79)
(154, -24)
(48, 22)
(28, -2)
(91, 11)
(-152, 49)
(-134, -25)
(148, 72)
(138, 16)
(6, -67)
(102, 157)
(78, 102)
(84, 118)
(96, 83)
(154, -95)
(116, 159)
(157, -133)
(118, 156)
(20, -56)
(30, 43)
(-61, -48)
(165, 5)
(103, -68)
(-49, 164)
(124, 19)
(3, 147)
(-51, 130)
(93, -88)
(105, 97)
(-156, -54)
(-121, 96)
(146, -97)
(-141, 56)
(48, 81)
(-61, -64)
(-140, -119)
(-161, -87)
(37, -114)
(40, -33)
(109, -153)
(4, 20)
(-156, -143)
(11, 68)
(23, -22)
(68, 129)
(135, -144)
(-52, -150)
(-61, -144)
(-6, -144)
(-78, -151)
(49, -156)
(-52, -114)
(-77, 70)
(-159, 62)
(-46, 64)
(26, -131)
(67, 90)
(-65, -23)
(-148, 55)
(147, -3)
(-28, 35)
(-160, -26)
(57, -104)
(35, 82)
(145, 18)
(-15, -56)
(20, 60)
(37, -9)
(-120, -155)
(29, 72)
(65, 101)
(106, -102)
(43, -21)
(-159, -64)
(45, 141)
(-13, -154)
(51, 65)
(157, 138)
(-96, 22)
(-35, -84)
(7, 59)
(37, 39)
(149, -74)
(111, -113)
(-15, 138)
(95, -100)
(-42, -23)
(88, -139)
(-160, 131)
(23, 140)
(51, 131)
(-58, 72)
(75, 141)
(36, 97)
(-81, 122)
(166, -74)
(57, 74)
(1, 84)
(66, -152)
(65, -87)
(74, -139)
(9, -21)
(-151, -120)
(3, 2)
(86, 73)
(-21, -117)
(-48, 27)
(-166, 53)
(-36, -63)
(161, 39)
(-119, 3)
(70, -91)
(-66, -86)
(-124, -149)
(-162, 105)
(26, -113)
(131, -21)
(-122, 156)
(116, -73)
(129, -9)
(-142, 13)
(107, -131)
(141, -99)
(-133, -39)
(158, 70)
(-133, 34)
(118, 61)
(10, 18)
(162, 143)
(-118, 43)
(132, -47)
(-73, 130)
(106, -1)
(27, 162)
(112, 133)
(-89, 24)
(165, 139)
(-8, 150)
(152, -161)
(-82, -81)
(-79, 126)
(-29, -44)
(127, -53)
(41, 127)
(102, 76)
(-46, 68)
(107, 72)
(-78, 63)
(157, -34)
(86, -131)
(14, 36)
(-34, 51)
(-80, 102)
(-102, 44)
(153, -160)
(-39, 2)
(28, -109)
(18, 42)
(-43, -151)
(-133, -142)
(48, 61)
(165, 134)
(-100, -2)
(-34, -2)
(-147, -59)
(-9, -162)

CNF with 83 variables and 116 clauses:
(8, -18)
(116, -3)
(40, -160)
(145, -22)
(107, -61)
(68, -80)
(28, -61)
(-37, 23)
(109, -152)
(-150, 143)
(-95, -132)
(86, 56)
(25, 89)
(65, -74)
(134, -105)
(-89, 106)
(110, -97)
(12, -92)
(-140, 39)
(122, -166)
(-129, -120)
(-41, 63)
(-106, -128)
(28, 135)
(57, -58)
(92, 147)
(18, -123)
(140, 86)
(42, -92)
(-26, -163)
(-77, -117)
(137, -93)
(2, -138)
(-67, 147)
(131, 49)
(-142, -100)
(147, 45)
(30, 125)
(124, 19)
(-121, -114)
(-97, -157)
(-71, -74)
(1, -25)
(128, -94)
(-106, -78)
(132, 50)
(-130, -5)
(86, 165)
(-156, -6)
(78, 51)
(-36, 166)
(-156, -104)
(-11, 24)
(70, -42)
(84, -77)
(26, -67)
(-101, -22)
(43, 132)
(77, -135)
(-117, -76)
(131, -155)
(-91, 159)
(-69, -146)
(3, -66)
(138, -122)
(-133, -36)
(35, -126)
(-13, -26)
(-100, -67)
(-118, 110)
(91, -61)
(123, -139)
(120, -37)
(-95, 157)
(124, 18)
(29, -61)
(-100, -56)
(-49, 10)
(-123, -113)
(-25, 96)
(110, 119)
(-26, 140)
(-73, -91)
(44, -18)
(-164, 26)
(-75, -6)
(63, -75)
(-52, -32)
(94, -97)
(115, 124)
(-108, -110)
(-144, 22)
(82, 20)
(103, 146)
(-130, -86)
(-164, -155)
(47, -45)
(-119, -123)
(42, 69)
(-64, -114)
(-93, 88)
(92, -147)
(-117, -13)
(-107, -119)
(126, 67)
(-161, 47)
(127, 139)
(84, 119)
(80, 100)
(-3, 38)
(-150, 50)
(-96, 69)
(-12, -35)
(-90, 100)
(-54, -5)
(-117, 55)

CNF with 83 variables and 231 clauses:
(58, 65)
(123, 100)
(-18, -28)
(-53, -135)
(88, -129)
(-156, 29)
(-99, -38)
(-127, 10)
(134, -98)
(25, -5)
(92, -40)
(-165, -26)
(114, 54)
(-40, 60)
(-45, -165)
(-20, 72)
(-122, -37)
(-94, -21)
(-77, -5)
(125, 48)
(123, 157)
(35, 44)
(-155, 85)
(-7, 157)
(-34, -153)
(-132, -94)
(-44, 92)
(106, -21)
(155, -89)
(65, 63)
(86, -15)
(152, 104)
(-150, -81)
(-70, -144)
(88, -79)
(-64, -21)
(-80, 47)
(108, -67)
(-147, 146)
(29, -92)
(-132, 137)
(20, -86)
(95, 36)
(-165, -150)
(148, 136)
(-20, -61)
(55, -92)
(20, 42)
(-34, 96)
(-34, -69)
(67, 157)
(18, -4)
(-75, -110)
(2, -110)
(6, 70)
(-98, -60)
(-133, -161)
(-14, -125)
(-15, 29)
(-61, -48)
(73, 160)
(-28, 13)
(-113, -165)
(83, 82)
(-2, 41)
(55, -26)
(-43, 159)
(-67, 104)
(163, 81)
(-35, -72)
(-129, -134)
(107, 149)
(44, -84)
(146, -97)
(-129, 58)
(12, -58)
(139, -39)
(95, -161)
(140, -10)
(-142, -162)
(-82, -93)
(-24, 147)
(66, -124)
(143, -48)
(-98, 88)
(141, -146)
(69, 21)
(141, -82)
(-51, 114)
(-100, 164)
(-39, 24)
(58, 94)
(114, 126)
(-42, 144)
(-43, -10)
(-129, -13)
(127, 44)
(26, -158)
(63, -157)
(-153, 157)
(-147, 143)
(-35, 76)
(123, -143)
(-6, 121)
(-151, 11)
(-123, -92)
(119, 88)
(-71, 120)
(-22, -6)
(-11, -95)
(-79, 6)
(32, -115)
(-88, -52)
(-114, 57)
(91, -26)
(-12, 53)
(-106, -110)
(148, -139)
(-80, 92)
(82, 23)
(138, -131)
(-26, -93)
(31, -160)
(-88, -13)
(121, 164)
(-158, 126)
(-42, -126)
(142, -15)
(133, 156)
(36, 150)
(-3, 146)
(-81, 1)
(-143, -157)
(70, 106)
(36, 49)
(54, 119)
(-140, -3)
(134, 8)
(-152, 151)
(158, -62)
(57, 35)
(-4, -158)
(68, 154)
(86, 144)
(148, 128)
(110, 19)
(87, -22)
(132, 10)
(61, -96)
(5, -101)
(90, 123)
(142, 161)
(-81, -61)
(-51, -115)
(-6, 100)
(66, 86)
(-144, 157)
(-149, 51)
(46, -27)
(-109, 69)
(132, 95)
(-109, 133)
(-103, 121)
(-142, -35)
(-14, 132)
(64, 106)
(-158, 23)
(-66, -77)
(-144, 141)
(-83, 8)
(74, -155)
(-160, -139)
(-49, 122)
(-154, -25)
(-79, -141)
(-112, -47)
(132, 42)
(-11, 78)
(152, 93)
(126, 19)
(-118, -94)
(26, 115)
(144, 98)
(-86, 2)
(123, -59)
(-20, -117)
(-54, 37)
(153, 55)
(143, -136)
(-117, -132)
(-146, 36)
(-15, 126)
(-99, -124)
(113, -97)
(-114, 13)
(50, 103)
(-94, 55)
(116, 57)
(34, 79)
(-11, 89)
(56, 143)
(93, 18)
(137, -3)
(41, -163)
(106, -128)
(23, 39)
(-60, 23)
(54, -10)
(32, 17)
(50, -87)
(-42, 22)
(-14, 38)
(-28, 103)
(74, 105)
(-140, -59)
(49, 85)
(-75, 28)
(-166, 105)
(18, 88)
(-58, -2)
(98, -2)
(-67, -26)
(-145, 155)
(97, -92)
(92, -106)
(-17, 51)
(158, -152)
(-97, 15)
(-151, -75)
(-8, 26)
(80, -8)

CNF with 83 variables and 93 clauses:
(2, -153)
(45, -109)
(107, 113)
(87, 153)
(-118, 141)
(26, 60)
(52, 79)
(-139, -35)
(-155, -98)
(-92, -30)
(75, 10)
(13, -54)
(-131, -132)
(115, -55)
(47, -144)
(97, 131)
(93, 109)
(161, 24)
(-163, 31)
(-40, -9)
(40, 164)
(-160, 157)
(126, 41)
(59, 107)
(-129, -127)
(-23, -146)
(-147, 84)
(-121, 48)
(-49, -37)
(31, -38)
(-160, 77)
(5, 25)
(63, 113)
(50, -150)
(-91, -28)
(129, 45)
(-54, 88)
(15, -5)
(-16, 53)
(144, 161)
(-87, 75)
(-41, -114)
(64, -138)
(-121, -165)
(-107, -29)
(-152, -162)
(41, 153)
(-46, -89)
(-49, -113)
(-160, -127)
(8, -58)
(-70, 141)
(-72, 132)
(-146, -80)
(-135, -16)
(150, -91)
(-92, -88)
(-126, -157)
(-45, -105)
(78, 103)
(17, 84)
(-121, 22)
(-86, -103)
(37, 160)
(91, -68)
(-71, 163)
(-139, -155)
(78, 69)
(51, -102)
(123, -52)
(-149, 154)
(122, -97)
(120, 59)
(20, 2)
(51, -20)
(49, 81)
(151, -73)
(-70, 65)
(-28, 80)
(-142, -140)
(75, -26)
(12, 137)
(164, -13)
(78, -71)
(15, -109)
(-120, -90)
(149, -11)
(-77, 73)
(-41, -163)
(-78, -118)
(-39, 139)
(28, 138)
(11, 85)

CNF with 83 variables and 165 clauses:
(70, 110)
(162, 40)
(63, -39)
(62, -29)
(-75, 48)
(-21, 28)
(48, 63)
(-93, -95)
(11, -41)
(-128, 75)
(-151, 119)
(-30, -119)
(-127, 3)
(126, 128)
(-8, -134)
(154, -118)
(65, -56)
(13, -127)
(-20, -63)
(149, -105)
(46, -115)
(-42, -63)
(-80, -38)
(-117, 96)
(-123, 110)
(-157, 87)
(92, 44)
(90, -164)
(146, 79)
(-82, -109)
(-158, -138)
(-73, 31)
(30, -69)
(-27, -57)
(-161, -82)
(-107, -47)
(25, 118)
(-3, -164)
(98, 7)
(122, 71)
(89, -136)
(-10, -75)
(-126, -149)
(-32, -103)
(-12, 10)
(-75, 36)
(-9, 155)
(128, -32)
(129, -67)
(76, -6)
(-132, 139)
(80, 10)
(86, 26)
(61, -113)
(117, 32)
(55, 29)
(150, -72)
(106, 111)
(128, -121)
(19, 36)
(-47, 45)
(165, 90)
(25, 150)
(99, 44)
(100, -110)
(2, 157)
(-76, -107)
(-99, -36)
(-33, 120)
(-21, -89)
(-2, 98)
(-10, -144)
(-107, -31)
(-30, 91)
(134, -87)
(30, 20)
(-33, 83)
(-141, 40)
(81, 150)
(-86, -18)
(140, -63)
(-70, -44)
(64, -10)
(-39, 35)
(-154, -95)
(-146, -18)
(-132, 118)
(9, 158)
(-33, -86)
(-48, 23)
(35, -16)
(144, -45)
(103, 112)
(136, 45)
(20, 117)
(-132, 120)
(123, -93)
(113, -149)
(-25, -71)
(-112, 86)
(157, 12)
(-110, -124)
(4, 17)
(-118, -98)
(84, 165)
(-74, 152)
(-87, -56)
(-29, 32)
(25, -43)
(-62, -17)
(-69, 151)
(-157, -145)
(-77, -61)
(-41, 57)
(22, 6)
(-151, 63)
(-5, 53)
(-65, 75)
(103, 43)
(133, -87)
(-132, -22)
(-99, 45)
(74, 147)
(-132, 60)
(-91, -79)
(-111, 92)
(149, 113)
(-5, 55)
(-40, 106)
(-29, -101)
(62, 38)
(145, -10)
(8, 76)
(-25, -165)
(-20, -117)
(77, 111)
(92, -129)
(-123, 83)
(-139, 32)
(8, -68)
(61, 66)
(78, -37)
(-70, 58)
(-95, -136)
(154, -5)
(76, -117)
(134, -148)
(8, -105)
(6, -11)
(-154, -30)
(-110, -125)
(118, 56)
(-12, 84)
(-126, -112)
(62, -22)
(-123, -22)
(-100, 99)
(-149, 142)
(56, 99)
(76, -42)
(-140, -139)
(-25, -152)
(3, 157)
(32, -100)
(-16, -113)

CNF with 83 variables and 189 clauses:
(-101, 130)
(-164, 126)
(-105, 157)
(15, 39)
(-92, 87)
(57, -80)
(-162, 77)
(-37, -142)
(-20, -129)
(-43, -149)
(-42, 63)
(58, 31)
(84, -69)
(155, 46)
(-100, 119)
(-95, 14)
(95, 4)
(1, 15)
(78, 52)
(-145, -115)
(-48, 10)
(-53, -151)
(-141, -60)
(-12, 15)
(114, -154)
(17, 115)
(62, 28)
(-107, -49)
(156, -130)
(-79, -121)
(-64, 114)
(160, -105)
(68, 123)
(-40, -2)
(-86, -45)
(-65, 106)
(-103, 97)
(96, 90)
(-8, 149)
(-67, -77)
(76, 47)
(161, -83)
(11, 9)
(-159, -36)
(-145, -19)
(-25, -100)
(-44, -141)
(106, -120)
(133, -72)
(-36, -85)
(98, 144)
(96, 156)
(-47, -12)
(-61, 117)
(127, 3)
(-135, 122)
(152, -148)
(-83, 114)
(-157, 128)
(166, 36)
(-165, -139)
(75, 142)
(61, -141)
(-96, 162)
(140, 152)
(43, 91)
(26, 20)
(162, 30)
(-114, -109)
(-36, 45)
(30, 45)
(131, -4)
(-1, -149)
(83, 139)
(-91, -163)
(-108, 62)
(-71, 145)
(-133, -13)
(106, -6)
(-65, -135)
(-61, -153)
(124, 94)
(90, 7)
(-153, -163)
(112, 65)
(16, 3)
(42, -33)
(-162, 97)
(-54, -65)
(-96, -62)
(129, -8)
(-60, -109)
(139, 155)
(138, 68)
(36, -99)
(-115, -3)
(-64, -95)
(-110, 36)
(-7, -98)
(-23, 89)
(94, -12)
(121, -83)
(-113, -131)
(-142, -48)
(9, 112)
(-13, -163)
(120, 25)
(-85, 13)
(160, -49)
(-94, 129)
(140, 67)
(-77, 145)
(3, 89)
(165, -114)
(-109, -70)
(134, 109)
(-26, -100)
(-44, 132)
(68, 44)
(23, 140)
(147, -136)
(80, 82)
(-53, -63)
(113, 61)
(85, -102)
(-146, -32)
(-166, -102)
(91, 97)
(142, 60)
(-104, 166)
(-111, -93)
(-89, -26)
(-128, -164)
(-60, 163)
(83, 111)
(81, -97)
(-2, -95)
(24, 107)
(-110, -3)
(-110, -122)
(20, -89)
(61, -39)
(-126, 83)
(-100, 102)
(71, 2)
(-87, 19)
(-100, -118)
(-117, -70)
(-114, -108)
(66, 88)
(-34, -54)
(-133, 71)
(151, 165)
(-24, 139)
(-35, -105)
(-120, 107)
(-67, 144)
(123, 112)
(82, -78)
(34, -152)
(73, 38)
(29, -139)
(30, 131)
(-87, 3)
(-96, -152)
(-41, -85)
(-7, 11)
(-106, 136)
(-103, -76)
(-82, 11)
(113, -152)
(-112, 147)
(-75, 99)
(-107, -101)
(-56, 121)
(-51, -72)
(-39, -153)
(118, -90)
(-130, -91)
(-55, 40)
(145, -143)
(-50, 91)
(32, 108)
(-102, 62)
(-29, -33)
(-52, 157)
(20, 54)
(29, 11)
(7, -111)

CNF with 83 variables and 125 clauses:
(-71, 116)
(-144, -6)
(140, -28)
(-3, -86)
(-51, 142)
(-91, -135)
(-75, 96)
(-7, 38)
(28, -50)
(-152, 1)
(7, -70)
(158, -29)
(61, -154)
(-11, 43)
(-75, -48)
(-74, 103)
(-101, -3)
(-7, -42)
(-9, 89)
(119, -101)
(3, 72)
(-76, -102)
(152, -86)
(-124, -161)
(113, 5)
(-157, 89)
(39, -125)
(-166, 86)
